image_url,page_title,timestamp
https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Crystal_Clear_app_Login_Manager.svg/40px-Crystal_Clear_app_Login_Manager.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/A_coloured_voting_box.svg/40px-A_coloured_voting_box.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Bandeira_de_Pernambuco.svg/40px-Bandeira_de_Pernambuco.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Bandeira_do_estado_de_S%C3%A3o_Paulo.svg/40px-Bandeira_do_estado_de_S%C3%A3o_Paulo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Brazil.svg/40px-Flag_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https:https://pt.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https:/static/images/footer/wikimedia.svg,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https:/w/resources/assets/mediawiki_compact.svg,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https:/static/images/icons/wikipedia.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https:/static/images/mobile/copyright/wikipedia-wordmark-fr.svg,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https:/static/images/mobile/copyright/wikipedia-tagline-pt.svg,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Cscr-featured2.svg/20px-Cscr-featured2.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sound-icon.svg/20px-Sound-icon.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Foto_oficial_de_Luiz_In%C3%A1cio_Lula_da_Silva_%28ombros%29_denoise.jpg/330px-Foto_oficial_de_Luiz_In%C3%A1cio_Lula_da_Silva_%28ombros%29_denoise.jpg,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Signature_of_Luiz_In%C3%A1cio_Lula_da_Silva.svg/250px-Signature_of_Luiz_In%C3%A1cio_Lula_da_Silva.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Lula_ao_lado_de_uma_de_suas_irm%C3%A3s_restored.jpg/250px-Lula_ao_lado_de_uma_de_suas_irm%C3%A3s_restored.jpg,Luiz Inácio Lula da Silva,2026-04-03 23:06:39.448959
